"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","worker_id","start_time","experiment_order","view_history","rt","experiment","stimulus","response","phase","word_1","word_2","word_3","word_4","word_5","original_word_set","response_1","response_2","response_3","response_4","response_5","question_order","talk_out_loud","strategy_free_ans","condition","answer","correct","operation","color_cue","trial_no","symbol_cue","wait_time","image_1","image_2","cor_key","type","judgment_type","stim_1","stim_2","inverted","true_neg","true_pos","false_pos","false_neg"
"","","","","","survey-text","50","3560442","0.0-6.0-1.19","A1KOBLL83SICGQ","2022-05-27T16:17:54.437Z","phon_sim-task_switching-rhyme-same_different","","61266.799999952316","phon_sim","","{""position_1"":""row"",""position_2"":""plea"",""position_3"":""friend"",""position_4"":""board"",""position_5"":""sleigh""}","experiment","","","","","","","row","plea","friend","board","sleigh","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","51","3573450","0.0-6.0-0.20","A1KOBLL83SICGQ","2022-05-27T16:17:54.437Z","phon_sim-task_switching-rhyme-same_different","","null","phon_sim","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">rough</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">through</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">bough</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">cough</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">dough</h1></div>","null","experiment","rough","through","bough","cough","dough","orthoSet","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","52","3642472","0.0-6.0-1.20","A1KOBLL83SICGQ","2022-05-27T16:17:54.437Z","phon_sim-task_switching-rhyme-same_different","","69012.10000002384","phon_sim","","{""position_1"":""rough"",""position_2"":""through"",""position_3"":""bough"",""position_4"":""cough"",""position_5"":""dough""}","experiment","","","","","","","rough","through","bough","cough","dough","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","53","3655491","0.0-6.0-0.21","A1KOBLL83SICGQ","2022-05-27T16:17:54.437Z","phon_sim-task_switching-rhyme-same_different","","null","phon_sim","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">wart</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">taut</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">caught</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">sort</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">bought</h1></div>","null","experiment","wart","taut","caught","sort","bought","phonSet","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","54","3716992","0.0-6.0-1.21","A1KOBLL83SICGQ","2022-05-27T16:17:54.437Z","phon_sim-task_switching-rhyme-same_different","","61494.10000002384","phon_sim","","{""position_1"":""wart"",""position_2"":""taut"",""position_3"":""caught"",""position_4"":""sort"",""position_5"":""bought""}","experiment","","","","","","","wart","taut","caught","sort","bought","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","55","3729996","0.0-6.0-0.22","A1KOBLL83SICGQ","2022-05-27T16:17:54.437Z","phon_sim-task_switching-rhyme-same_different","","null","phon_sim","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">board</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">row</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">plea</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">sleigh</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">friend</h1></div>","null","experiment","board","row","plea","sleigh","friend","controlSet","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","56","3997294","0.0-6.0-1.22","A1KOBLL83SICGQ","2022-05-27T16:17:54.437Z","phon_sim-task_switching-rhyme-same_different","","267291.2000000477","phon_sim","","{""position_1"":""board"",""position_2"":""row"",""position_3"":""plea"",""position_4"":""sleigh"",""position_5"":""friend""}","experiment","","","","","","","board","row","plea","sleigh","friend","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","57","4010299","0.0-6.0-0.23","A1KOBLL83SICGQ","2022-05-27T16:17:54.437Z","phon_sim-task_switching-rhyme-same_different","","null","phon_sim","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">cough</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">bough</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">dough</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">rough</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">through</h1></div>","null","experiment","cough","bough","dough","rough","through","orthoSet","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","58","4070437","0.0-6.0-1.23","A1KOBLL83SICGQ","2022-05-27T16:17:54.437Z","phon_sim-task_switching-rhyme-same_different","","60130.10000002384","phon_sim","","{""position_1"":""cough"",""position_2"":""bough"",""position_3"":""dough"",""position_4"":""rough"",""position_5"":""through""}","experiment","","","","","","","cough","bough","dough","rough","through","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-multi-choice","59","4080637","0.0-7.0","A1KOBLL83SICGQ","2022-05-27T16:17:54.437Z","phon_sim-task_switching-rhyme-same_different","","10195.600000023842","phon_sim","","{""Q0"":""Yes""}","","","","","","","","","","","","","[0]","Yes","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","60","4124804","0.0-8.0","A1KOBLL83SICGQ","2022-05-27T16:17:54.437Z","phon_sim-task_switching-rhyme-same_different","","44161.800000071526","phon_sim","","{""Q0"":""I used some code like first letter""}","","","","","","","","","","","","","","","I used some code like first letter","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","61","4127988","0.0-9.0","A1KOBLL83SICGQ","2022-05-27T16:17:54.437Z","phon_sim-task_switching-rhyme-same_different","[{""page_index"":0,""viewing_time"":3181.1999999284744}]","3181.5","phon_sim","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","62","4234364","0.0-10.0","A1KOBLL83SICGQ","2022-05-27T16:17:54.437Z","phon_sim-task_switching-rhyme-same_different","[{""page_index"":0,""viewing_time"":106374.30000007153}]","106375.39999997616","task_switching","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","63","4246219","0.0-11.0","A1KOBLL83SICGQ","2022-05-27T16:17:54.437Z","phon_sim-task_switching-rhyme-same_different","[{""page_index"":0,""viewing_time"":11852.600000023842}]","11853.200000047684","task_switching","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","64","4253475","0.0-12.0","A1KOBLL83SICGQ","2022-05-27T16:17:54.437Z","phon_sim-task_switching-rhyme-same_different","","7245.699999928474","task_switching","45","{""addition_ans"":""48""}","training","","","","","","","","","","","","","","","addition","48","true","add","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","65","4254479","0.0-13.0","A1KOBLL83SICGQ","2022-05-27T16:17:54.437Z","phon_sim-task_switching-rhyme-same_different","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","addition","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","66","4259795","0.0-14.0","A1KOBLL83SICGQ","2022-05-27T16:17:54.437Z","phon_sim-task_switching-rhyme-same_different","","5309.699999928474","task_switching","71","{""addition_ans"":""74""}","training","","","","","","","","","","","","","","","addition","74","true","add","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","67","4260802","0.0-15.0","A1KOBLL83SICGQ","2022-05-27T16:17:54.437Z","phon_sim-task_switching-rhyme-same_different","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","addition","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","68","4265739","0.0-16.0","A1KOBLL83SICGQ","2022-05-27T16:17:54.437Z","phon_sim-task_switching-rhyme-same_different","","4930.799999952316","task_switching","43","{""addition_ans"":""46""}","training","","","","","","","","","","","","","","","addition","46","true","add","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","69","4266752","0.0-17.0","A1KOBLL83SICGQ","2022-05-27T16:17:54.437Z","phon_sim-task_switching-rhyme-same_different","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","addition","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","70","4273855","0.0-18.0","A1KOBLL83SICGQ","2022-05-27T16:17:54.437Z","phon_sim-task_switching-rhyme-same_different","","7099.299999952316","task_switching","84","{""addition_ans"":""88""}","training","","","","","","","","","","","","","","","addition","88","false","add","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","71","4278858","0.0-19.0","A1KOBLL83SICGQ","2022-05-27T16:17:54.437Z","phon_sim-task_switching-rhyme-same_different","","null","task_switching","<div style=""color:darkred; font-size:40px"">Right direction but be careful with the numbers.<p> Correct answer: 87</p></div>","null","training","","","","","","","","","","","","","","","addition","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","72","4285251","0.0-20.0","A1KOBLL83SICGQ","2022-05-27T16:17:54.437Z","phon_sim-task_switching-rhyme-same_different","","6389.600000023842","task_switching","73","{""addition_ans"":""76""}","training","","","","","","","","","","","","","","","addition","76","true","add","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","73","4286256","0.0-21.0","A1KOBLL83SICGQ","2022-05-27T16:17:54.437Z","phon_sim-task_switching-rhyme-same_different","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","addition","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","74","4294019","0.0-22.0","A1KOBLL83SICGQ","2022-05-27T16:17:54.437Z","phon_sim-task_switching-rhyme-same_different","","7758.399999976158","task_switching","17","{""addition_ans"":""20""}","training","","","","","","","","","","","","","","","addition","20","true","add","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","75","4295027","0.0-23.0","A1KOBLL83SICGQ","2022-05-27T16:17:54.437Z","phon_sim-task_switching-rhyme-same_different","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","addition","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","76","4301251","0.0-24.0","A1KOBLL83SICGQ","2022-05-27T16:17:54.437Z","phon_sim-task_switching-rhyme-same_different","","6216.299999952316","task_switching","14","{""addition_ans"":""17""}","training","","","","","","","","","","","","","","","addition","17","true","add","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","77","4302255","0.0-25.0","A1KOBLL83SICGQ","2022-05-27T16:17:54.437Z","phon_sim-task_switching-rhyme-same_different","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","addition","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","78","4307459","0.0-26.0","A1KOBLL83SICGQ","2022-05-27T16:17:54.437Z","phon_sim-task_switching-rhyme-same_different","","5200.299999952316","task_switching","37","{""addition_ans"":""40""}","training","","","","","","","","","","","","","","","addition","40","true","add","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","79","4308476","0.0-27.0","A1KOBLL83SICGQ","2022-05-27T16:17:54.437Z","phon_sim-task_switching-rhyme-same_different","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","addition","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","80","4315923","0.0-28.0","A1KOBLL83SICGQ","2022-05-27T16:17:54.437Z","phon_sim-task_switching-rhyme-same_different","","7442.5","task_switching","78","{""addition_ans"":""81""}","training","","","","","","","","","","","","","","","addition","81","true","add","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","81","4316941","0.0-29.0","A1KOBLL83SICGQ","2022-05-27T16:17:54.437Z","phon_sim-task_switching-rhyme-same_different","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","addition","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","82","4322123","0.0-30.0","A1KOBLL83SICGQ","2022-05-27T16:17:54.437Z","phon_sim-task_switching-rhyme-same_different","","5175.699999928474","task_switching","32","{""addition_ans"":""35""}","training","","","","","","","","","","","","","","","addition","35","true","add","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","83","4323128","0.0-31.0","A1KOBLL83SICGQ","2022-05-27T16:17:54.437Z","phon_sim-task_switching-rhyme-same_different","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","addition","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","84","4330386","0.0-32.0","A1KOBLL83SICGQ","2022-05-27T16:17:54.437Z","phon_sim-task_switching-rhyme-same_different","[{""page_index"":0,""viewing_time"":7256.899999976158}]","7257.299999952316","task_switching","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","85","4336091","0.0-33.0","A1KOBLL83SICGQ","2022-05-27T16:17:54.437Z","phon_sim-task_switching-rhyme-same_different","","5699.699999928474","task_switching","61","{""addition_ans"":""64""}","experiment","","","","","","","","","","","","","","","addition","64","true","add","","","","","","","","","","","","","","","",""
"","","","","","survey-text","86","4339787","0.0-34.0","A1KOBLL83SICGQ","2022-05-27T16:17:54.437Z","phon_sim-task_switching-rhyme-same_different","","3691.100000023842","task_switching","52","{""addition_ans"":""55""}","experiment","","","","","","","","","","","","","","","addition","55","true","add","","","","","","","","","","","","","","","",""
"","","","","","survey-text","87","4344675","0.0-35.0","A1KOBLL83SICGQ","2022-05-27T16:17:54.437Z","phon_sim-task_switching-rhyme-same_different","","4884.699999928474","task_switching","10","{""addition_ans"":""13""}","experiment","","","","","","","","","","","","","","","addition","13","true","add","","","","","","","","","","","","","","","",""
