"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","worker_id","start_time","experiment_order","view_history","rt","experiment","stimulus","response","wait_time","correct","phase","image_1","image_2","cor_key","type","question_order","talk_out_loud","strategy_free_ans","judgment_type","stim_1","stim_2","inverted","answer","true_neg","false_neg","true_pos","false_pos","word_1","word_2","word_3","word_4","word_5","original_word_set","response_1","response_2","response_3","response_4","response_5","condition","operation","trial_no","symbol_cue"
"","","","","","html-keyboard-response","1020","4918807","0.0-27.0-0.1","A304UJAE051J89","2022-05-19T12:34:06.060Z","rhyme-same_different-phon_sim-task_switching","","null","phon_sim","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">taut</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">caught</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">sort</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">wart</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">bought</h1></div>","null","","","experiment","","","","","","","","","","","","","","","","","taut","caught","sort","wart","bought","phonSet","","","","","","","","",""
"","","","","","survey-text","1021","4931943","0.0-27.0-1.1","A304UJAE051J89","2022-05-19T12:34:06.060Z","rhyme-same_different-phon_sim-task_switching","","13125.100000023842","phon_sim","","{""position_1"":""taught"",""position_2"":""caught"",""position_3"":""wart"",""position_4"":""word"",""position_5"":""sword""}","","","experiment","","","","","","","","","","","","","","","","","","","","","","","taught","caught","wart","word","sword","","","",""
"","","","","","html-keyboard-response","1022","4944951","0.0-27.0-0.2","A304UJAE051J89","2022-05-19T12:34:06.060Z","rhyme-same_different-phon_sim-task_switching","","null","phon_sim","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">board</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">plea</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">row</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">sleigh</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">friend</h1></div>","null","","","experiment","","","","","","","","","","","","","","","","","board","plea","row","sleigh","friend","controlSet","","","","","","","","",""
"","","","","","survey-text","1023","4961332","0.0-27.0-1.2","A304UJAE051J89","2022-05-19T12:34:06.060Z","rhyme-same_different-phon_sim-task_switching","","16368.399999976158","phon_sim","","{""position_1"":""board"",""position_2"":""plea"",""position_3"":""row"",""position_4"":""sleigh"",""position_5"":""friend""}","","","experiment","","","","","","","","","","","","","","","","","","","","","","","board","plea","row","sleigh","friend","","","",""
"","","","","","html-keyboard-response","1024","4974349","0.0-27.0-0.3","A304UJAE051J89","2022-05-19T12:34:06.060Z","rhyme-same_different-phon_sim-task_switching","","null","phon_sim","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">rough</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">dough</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">bough</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">through</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">cough</h1></div>","null","","","experiment","","","","","","","","","","","","","","","","","rough","dough","bough","through","cough","orthoSet","","","","","","","","",""
"","","","","","survey-text","1025","4990459","0.0-27.0-1.3","A304UJAE051J89","2022-05-19T12:34:06.060Z","rhyme-same_different-phon_sim-task_switching","","16095.300000011921","phon_sim","","{""position_1"":""rough"",""position_2"":""dough"",""position_3"":""bough"",""position_4"":""through"",""position_5"":""cough""}","","","experiment","","","","","","","","","","","","","","","","","","","","","","","rough","dough","bough","through","cough","","","",""
"","","","","","html-keyboard-response","1026","5003476","0.0-27.0-0.4","A304UJAE051J89","2022-05-19T12:34:06.060Z","rhyme-same_different-phon_sim-task_switching","","null","phon_sim","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">caught</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">bought</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">wart</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">taut</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">sort</h1></div>","null","","","experiment","","","","","","","","","","","","","","","","","caught","bought","wart","taut","sort","phonSet","","","","","","","","",""
"","","","","","survey-text","1027","5023668","0.0-27.0-1.4","A304UJAE051J89","2022-05-19T12:34:06.060Z","rhyme-same_different-phon_sim-task_switching","","20164.80000001192","phon_sim","","{""position_1"":""caught"",""position_2"":""bought"",""position_3"":""wart"",""position_4"":""taut"",""position_5"":""sort""}","","","experiment","","","","","","","","","","","","","","","","","","","","","","","caught","bought","wart","taut","sort","","","",""
"","","","","","html-keyboard-response","1028","5036687","0.0-27.0-0.5","A304UJAE051J89","2022-05-19T12:34:06.060Z","rhyme-same_different-phon_sim-task_switching","","null","phon_sim","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">sleigh</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">row</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">friend</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">plea</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">board</h1></div>","null","","","experiment","","","","","","","","","","","","","","","","","sleigh","row","friend","plea","board","controlSet","","","","","","","","",""
"","","","","","survey-text","1029","5051021","0.0-27.0-1.5","A304UJAE051J89","2022-05-19T12:34:06.060Z","rhyme-same_different-phon_sim-task_switching","","14325.699999988079","phon_sim","","{""position_1"":""sleigh"",""position_2"":""row"",""position_3"":""friend"",""position_4"":""plea"",""position_5"":""board""}","","","experiment","","","","","","","","","","","","","","","","","","","","","","","sleigh","row","friend","plea","board","","","",""
"","","","","","html-keyboard-response","1030","5064033","0.0-27.0-0.6","A304UJAE051J89","2022-05-19T12:34:06.060Z","rhyme-same_different-phon_sim-task_switching","","null","phon_sim","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">caught</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">taut</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">wart</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">sort</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">bought</h1></div>","null","","","experiment","","","","","","","","","","","","","","","","","caught","taut","wart","sort","bought","phonSet","","","","","","","","",""
"","","","","","survey-text","1031","5077330","0.0-27.0-1.6","A304UJAE051J89","2022-05-19T12:34:06.060Z","rhyme-same_different-phon_sim-task_switching","","13283.400000035763","phon_sim","","{""position_1"":""caught"",""position_2"":""taut"",""position_3"":""wart"",""position_4"":""sort"",""position_5"":""bought""}","","","experiment","","","","","","","","","","","","","","","","","","","","","","","caught","taut","wart","sort","bought","","","",""
"","","","","","html-keyboard-response","1032","5090346","0.0-27.0-0.7","A304UJAE051J89","2022-05-19T12:34:06.060Z","rhyme-same_different-phon_sim-task_switching","","null","phon_sim","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">dough</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">cough</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">through</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">rough</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">bough</h1></div>","null","","","experiment","","","","","","","","","","","","","","","","","dough","cough","through","rough","bough","orthoSet","","","","","","","","",""
"","","","","","survey-text","1033","5112196","0.0-27.0-1.7","A304UJAE051J89","2022-05-19T12:34:06.060Z","rhyme-same_different-phon_sim-task_switching","","21834.299999952316","phon_sim","","{""position_1"":""dough"",""position_2"":""cough"",""position_3"":""through"",""position_4"":""rough"",""position_5"":""bough""}","","","experiment","","","","","","","","","","","","","","","","","","","","","","","dough","cough","through","rough","bough","","","",""
"","","","","","html-keyboard-response","1034","5125207","0.0-27.0-0.8","A304UJAE051J89","2022-05-19T12:34:06.060Z","rhyme-same_different-phon_sim-task_switching","","null","phon_sim","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">cough</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">rough</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">through</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">dough</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">bough</h1></div>","null","","","experiment","","","","","","","","","","","","","","","","","cough","rough","through","dough","bough","orthoSet","","","","","","","","",""
"","","","","","survey-text","1035","5139861","0.0-27.0-1.8","A304UJAE051J89","2022-05-19T12:34:06.060Z","rhyme-same_different-phon_sim-task_switching","","14640.600000023842","phon_sim","","{""position_1"":""cough"",""position_2"":""rough"",""position_3"":""through"",""position_4"":""dough"",""position_5"":""bough""}","","","experiment","","","","","","","","","","","","","","","","","","","","","","","cough","rough","through","dough","bough","","","",""
"","","","","","html-keyboard-response","1036","5152875","0.0-27.0-0.9","A304UJAE051J89","2022-05-19T12:34:06.060Z","rhyme-same_different-phon_sim-task_switching","","null","phon_sim","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">sleigh</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">row</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">plea</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">friend</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">board</h1></div>","null","","","experiment","","","","","","","","","","","","","","","","","sleigh","row","plea","friend","board","controlSet","","","","","","","","",""
"","","","","","survey-text","1037","5281659","0.0-27.0-1.9","A304UJAE051J89","2022-05-19T12:34:06.060Z","rhyme-same_different-phon_sim-task_switching","","128764.30000001192","phon_sim","","{""position_1"":""sleigh"",""position_2"":""row"",""position_3"":""plea"",""position_4"":""friend"",""position_5"":""board""}","","","experiment","","","","","","","","","","","","","","","","","","","","","","","sleigh","row","plea","friend","board","","","",""
"","","","","","html-keyboard-response","1038","5294673","0.0-27.0-0.10","A304UJAE051J89","2022-05-19T12:34:06.060Z","rhyme-same_different-phon_sim-task_switching","","null","phon_sim","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">friend</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">plea</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">row</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">board</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">sleigh</h1></div>","null","","","experiment","","","","","","","","","","","","","","","","","friend","plea","row","board","sleigh","controlSet","","","","","","","","",""
"","","","","","survey-text","1039","5438445","0.0-27.0-1.10","A304UJAE051J89","2022-05-19T12:34:06.060Z","rhyme-same_different-phon_sim-task_switching","","143754.30000001192","phon_sim","","{""position_1"":""friend"",""position_2"":""plea"",""position_3"":""row"",""position_4"":""board"",""position_5"":""sleigh""}","","","experiment","","","","","","","","","","","","","","","","","","","","","","","friend","plea","row","board","sleigh","","","",""
"","","","","","html-keyboard-response","1040","5451464","0.0-27.0-0.11","A304UJAE051J89","2022-05-19T12:34:06.060Z","rhyme-same_different-phon_sim-task_switching","","null","phon_sim","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">bought</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">wart</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">taut</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">caught</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">sort</h1></div>","null","","","experiment","","","","","","","","","","","","","","","","","bought","wart","taut","caught","sort","phonSet","","","","","","","","",""
"","","","","","survey-text","1041","5611477","0.0-27.0-1.11","A304UJAE051J89","2022-05-19T12:34:06.060Z","rhyme-same_different-phon_sim-task_switching","","160000.60000002384","phon_sim","","{""position_1"":""bought"",""position_2"":""wart"",""position_3"":""taught"",""position_4"":""caught"",""position_5"":""soil""}","","","experiment","","","","","","","","","","","","","","","","","","","","","","","bought","wart","taught","caught","soil","","","",""
"","","","","","html-keyboard-response","1042","5624494","0.0-27.0-0.12","A304UJAE051J89","2022-05-19T12:34:06.060Z","rhyme-same_different-phon_sim-task_switching","","null","phon_sim","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">through</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">cough</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">bough</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">rough</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">dough</h1></div>","null","","","experiment","","","","","","","","","","","","","","","","","through","cough","bough","rough","dough","orthoSet","","","","","","","","",""
"","","","","","survey-text","1043","5723470","0.0-27.0-1.12","A304UJAE051J89","2022-05-19T12:34:06.060Z","rhyme-same_different-phon_sim-task_switching","","98963.19999998808","phon_sim","","{""position_1"":""through"",""position_2"":""cough"",""position_3"":""bough"",""position_4"":""rough"",""position_5"":""dough""}","","","experiment","","","","","","","","","","","","","","","","","","","","","","","through","cough","bough","rough","dough","","","",""
"","","","","","html-keyboard-response","1044","5736481","0.0-27.0-0.13","A304UJAE051J89","2022-05-19T12:34:06.060Z","rhyme-same_different-phon_sim-task_switching","","null","phon_sim","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">sort</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">bought</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">wart</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">caught</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">taut</h1></div>","null","","","experiment","","","","","","","","","","","","","","","","","sort","bought","wart","caught","taut","phonSet","","","","","","","","",""
