"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","worker_id","start_time","experiment_order","view_history","rt","experiment","stimulus","response","judgment_type","stim_1","stim_2","inverted","answer","true_pos","correct","true_neg","false_neg","false_pos","question_order","talk_out_loud","strategy_free_ans","phase","word_1","word_2","word_3","word_4","word_5","original_word_set","response_1","response_2","response_3","response_4","response_5","condition","operation","trial_no","symbol_cue","color_cue","wait_time","image_1","image_2","cor_key","type"
"","","","","","instructions","946","2117170","0.0-98.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","[{""page_index"":0,""viewing_time"":1780.6999999997206}]","1780.8999999999069","task_switching","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","947","2118691","0.0-99.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1519.6000000000931","task_switching","30","{""addition_ans"":""33""}","","","","","33","","true","","","","","","","experiment","","","","","","","","","","","","addition","add","","","","","","","",""
"","","","","","survey-text","948","2120169","0.0-100.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1475.8999999999069","task_switching","81","{""addition_ans"":""84""}","","","","","84","","true","","","","","","","experiment","","","","","","","","","","","","addition","add","","","","","","","",""
"","","","","","survey-text","949","2121736","0.0-101.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1565.8000000002794","task_switching","37","{""addition_ans"":""40""}","","","","","40","","true","","","","","","","experiment","","","","","","","","","","","","addition","add","","","","","","","",""
"","","","","","survey-text","950","2123221","0.0-102.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1482.7000000001863","task_switching","25","{""addition_ans"":""28""}","","","","","28","","true","","","","","","","experiment","","","","","","","","","","","","addition","add","","","","","","","",""
"","","","","","survey-text","951","2124827","0.0-103.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1603.7000000001863","task_switching","76","{""addition_ans"":""79""}","","","","","79","","true","","","","","","","experiment","","","","","","","","","","","","addition","add","","","","","","","",""
"","","","","","survey-text","952","2126566","0.0-104.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1737.2000000001863","task_switching","33","{""addition_ans"":""36""}","","","","","36","","true","","","","","","","experiment","","","","","","","","","","","","addition","add","","","","","","","",""
"","","","","","survey-text","953","2128053","0.0-105.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1484.8999999999069","task_switching","72","{""addition_ans"":""75""}","","","","","75","","true","","","","","","","experiment","","","","","","","","","","","","addition","add","","","","","","","",""
"","","","","","survey-text","954","2129452","0.0-106.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1397.2999999998137","task_switching","14","{""addition_ans"":""17""}","","","","","17","","true","","","","","","","experiment","","","","","","","","","","","","addition","add","","","","","","","",""
"","","","","","survey-text","955","2130831","0.0-107.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1376.8000000002794","task_switching","26","{""addition_ans"":""29""}","","","","","29","","true","","","","","","","experiment","","","","","","","","","","","","addition","add","","","","","","","",""
"","","","","","survey-text","956","2132313","0.0-108.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1480.2999999998137","task_switching","47","{""addition_ans"":""50""}","","","","","50","","true","","","","","","","experiment","","","","","","","","","","","","addition","add","","","","","","","",""
"","","","","","survey-text","957","2133942","0.0-109.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1626.6999999997206","task_switching","59","{""addition_ans"":""62""}","","","","","62","","true","","","","","","","experiment","","","","","","","","","","","","addition","add","","","","","","","",""
"","","","","","survey-text","958","2135439","0.0-110.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1495.2999999998137","task_switching","71","{""addition_ans"":""74""}","","","","","74","","true","","","","","","","experiment","","","","","","","","","","","","addition","add","","","","","","","",""
"","","","","","survey-text","959","2136946","0.0-111.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1504.5999999996275","task_switching","12","{""addition_ans"":""15""}","","","","","15","","true","","","","","","","experiment","","","","","","","","","","","","addition","add","","","","","","","",""
"","","","","","survey-text","960","2138480","0.0-112.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1532.8999999999069","task_switching","21","{""addition_ans"":""24""}","","","","","24","","true","","","","","","","experiment","","","","","","","","","","","","addition","add","","","","","","","",""
"","","","","","survey-text","961","2140503","0.0-113.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","2021.1000000000931","task_switching","75","{""addition_ans"":""78""}","","","","","78","","true","","","","","","","experiment","","","","","","","","","","","","addition","add","","","","","","","",""
"","","","","","survey-text","962","2141972","0.0-114.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1466.8999999999069","task_switching","55","{""addition_ans"":""58""}","","","","","58","","true","","","","","","","experiment","","","","","","","","","","","","addition","add","","","","","","","",""
"","","","","","survey-text","963","2143613","0.0-115.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1639.3999999999069","task_switching","32","{""addition_ans"":""35""}","","","","","35","","true","","","","","","","experiment","","","","","","","","","","","","addition","add","","","","","","","",""
"","","","","","survey-text","964","2145193","0.0-116.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1577.5","task_switching","34","{""addition_ans"":""37""}","","","","","37","","true","","","","","","","experiment","","","","","","","","","","","","addition","add","","","","","","","",""
"","","","","","survey-text","965","2146562","0.0-117.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1367.2000000001863","task_switching","96","{""addition_ans"":""99""}","","","","","99","","true","","","","","","","experiment","","","","","","","","","","","","addition","add","","","","","","","",""
"","","","","","survey-text","966","2147869","0.0-118.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1305.7000000001863","task_switching","19","{""addition_ans"":""22""}","","","","","22","","true","","","","","","","experiment","","","","","","","","","","","","addition","add","","","","","","","",""
"","","","","","survey-text","967","2149322","0.0-119.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1450.6000000000931","task_switching","61","{""addition_ans"":""64""}","","","","","64","","true","","","","","","","experiment","","","","","","","","","","","","addition","add","","","","","","","",""
"","","","","","survey-text","968","2150691","0.0-120.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1367.1000000000931","task_switching","44","{""addition_ans"":""47""}","","","","","47","","true","","","","","","","experiment","","","","","","","","","","","","addition","add","","","","","","","",""
"","","","","","survey-text","969","2152269","0.0-121.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1576.2000000001863","task_switching","70","{""addition_ans"":""73""}","","","","","73","","true","","","","","","","experiment","","","","","","","","","","","","addition","add","","","","","","","",""
"","","","","","survey-text","970","2153899","0.0-122.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1628.2000000001863","task_switching","73","{""addition_ans"":""76""}","","","","","76","","true","","","","","","","experiment","","","","","","","","","","","","addition","add","","","","","","","",""
"","","","","","survey-text","971","2155514","0.0-123.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1612.2999999998137","task_switching","46","{""addition_ans"":""49""}","","","","","49","","true","","","","","","","experiment","","","","","","","","","","","","addition","add","","","","","","","",""
"","","","","","survey-text","972","2157429","0.0-124.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1913.5","task_switching","74","{""addition_ans"":""77""}","","","","","77","","true","","","","","","","experiment","","","","","","","","","","","","addition","add","","","","","","","",""
"","","","","","survey-text","973","2159211","0.0-125.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1780.0999999996275","task_switching","94","{""addition_ans"":""97""}","","","","","97","","true","","","","","","","experiment","","","","","","","","","","","","addition","add","","","","","","","",""
"","","","","","survey-text","974","2160821","0.0-126.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1606.7999999998137","task_switching","42","{""addition_ans"":""45""}","","","","","45","","true","","","","","","","experiment","","","","","","","","","","","","addition","add","","","","","","","",""
"","","","","","survey-text","975","2162712","0.0-127.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1889.5","task_switching","29","{""addition_ans"":""32""}","","","","","32","","true","","","","","","","experiment","","","","","","","","","","","","addition","add","","","","","","","",""
"","","","","","survey-text","976","2164149","0.0-128.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1434.5","task_switching","49","{""addition_ans"":""52""}","","","","","52","","true","","","","","","","experiment","","","","","","","","","","","","addition","add","","","","","","","",""
"","","","","","instructions","977","2176360","0.0-129.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","[{""page_index"":0,""viewing_time"":12211.399999999907}]","12211.600000000093","task_switching","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","978","2178032","0.0-130.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1670","task_switching","45","{""uncued_switch_ans"":""48""}","","","","","48","","true","","","","","","","training","","","","","","","","","","","","uncued_switch","add","0","","","","","","",""
"","","","","","html-keyboard-response","979","2179042","0.0-131.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","","","","","","","","","","","","","","training","","","","","","","","","","","","uncued_switch","","","","","","","","",""
"","","","","","survey-text","980","2180626","0.0-132.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1581.3999999999069","task_switching","62","{""uncued_switch_ans"":""59""}","","","","","59","","true","","","","","","","training","","","","","","","","","","","","uncued_switch","subtract","1","","","","","","",""
"","","","","","html-keyboard-response","981","2181642","0.0-133.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","","","","","","","","","","","","","","training","","","","","","","","","","","","uncued_switch","","","","","","","","",""
"","","","","","survey-text","982","2183245","0.0-134.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1600.0999999996275","task_switching","24","{""uncued_switch_ans"":""27""}","","","","","27","","true","","","","","","","training","","","","","","","","","","","","uncued_switch","add","2","","","","","","",""
"","","","","","html-keyboard-response","983","2184260","0.0-135.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","","","","","","","","","","","","","","training","","","","","","","","","","","","uncued_switch","","","","","","","","",""
"","","","","","survey-text","984","2185932","0.0-136.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1669.6999999997206","task_switching","72","{""uncued_switch_ans"":""69""}","","","","","69","","true","","","","","","","training","","","","","","","","","","","","uncued_switch","subtract","3","","","","","","",""
"","","","","","html-keyboard-response","985","2186946","0.0-137.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","","","","","","","","","","","","","","training","","","","","","","","","","","","uncued_switch","","","","","","","","",""
"","","","","","survey-text","986","2188187","0.0-138.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1238.5","task_switching","30","{""uncued_switch_ans"":""33""}","","","","","33","","true","","","","","","","training","","","","","","","","","","","","uncued_switch","add","4","","","","","","",""
"","","","","","html-keyboard-response","987","2189192","0.0-139.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","","","","","","","","","","","","","","training","","","","","","","","","","","","uncued_switch","","","","","","","","",""
"","","","","","survey-text","988","2190626","0.0-140.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1430.7000000001863","task_switching","20","{""uncued_switch_ans"":""17""}","","","","","17","","true","","","","","","","training","","","","","","","","","","","","uncued_switch","subtract","5","","","","","","",""
"","","","","","html-keyboard-response","989","2191641","0.0-141.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","","","","","","","","","","","","","","training","","","","","","","","","","","","uncued_switch","","","","","","","","",""
"","","","","","survey-text","990","2193538","0.0-142.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1894.8999999999069","task_switching","89","{""uncued_switch_ans"":""92""}","","","","","92","","true","","","","","","","training","","","","","","","","","","","","uncued_switch","add","6","","","","","","",""
"","","","","","html-keyboard-response","991","2194550","0.0-143.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","","","","","","","","","","","","","","training","","","","","","","","","","","","uncued_switch","","","","","","","","",""
"","","","","","survey-text","992","2196007","0.0-144.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1453.7000000001863","task_switching","22","{""uncued_switch_ans"":""19""}","","","","","19","","true","","","","","","","training","","","","","","","","","","","","uncued_switch","subtract","7","","","","","","",""
"","","","","","html-keyboard-response","993","2197023","0.0-145.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","","","","","","","","","","","","","","training","","","","","","","","","","","","uncued_switch","","","","","","","","",""
"","","","","","survey-text","994","2198205","0.0-146.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1178.6999999997206","task_switching","74","{""uncued_switch_ans"":""77""}","","","","","77","","true","","","","","","","training","","","","","","","","","","","","uncued_switch","add","8","","","","","","",""
"","","","","","html-keyboard-response","995","2199216","0.0-147.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","","","","","","","","","","","","","","training","","","","","","","","","","","","uncued_switch","","","","","","","","",""
"","","","","","survey-text","996","2200525","0.0-148.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1306.6000000000931","task_switching","14","{""uncued_switch_ans"":""11""}","","","","","11","","true","","","","","","","training","","","","","","","","","","","","uncued_switch","subtract","9","","","","","","",""
"","","","","","html-keyboard-response","997","2201536","0.0-149.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","","","","","","","","","","","","","","training","","","","","","","","","","","","uncued_switch","","","","","","","","",""
"","","","","","instructions","998","2203537","0.0-150.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","[{""page_index"":0,""viewing_time"":1999.2999999998137}]","1999.7999999998137","task_switching","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","999","2205312","0.0-151.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1773.3000000002794","task_switching","78","{""uncued_switch_ans"":""81""}","","","","","81","","true","","","","","","","experiment","","","","","","","","","","","","uncued_switch","add","0","","","","","","",""
"","","","","","survey-text","1000","2207278","0.0-152.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1964.1000000000931","task_switching","65","{""uncued_switch_ans"":""62""}","","","","","62","","true","","","","","","","experiment","","","","","","","","","","","","uncued_switch","subtract","1","","","","","","",""
"","","","","","survey-text","1001","2209505","0.0-153.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","2224.7999999998137","task_switching","43","{""uncued_switch_ans"":""46""}","","","","","46","","true","","","","","","","experiment","","","","","","","","","","","","uncued_switch","add","2","","","","","","",""
"","","","","","survey-text","1002","2211393","0.0-154.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1885.5","task_switching","83","{""uncued_switch_ans"":""80""}","","","","","80","","true","","","","","","","experiment","","","","","","","","","","","","uncued_switch","subtract","3","","","","","","",""
"","","","","","survey-text","1003","2212921","0.0-155.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1525.8999999999069","task_switching","45","{""uncued_switch_ans"":""48""}","","","","","48","","true","","","","","","","experiment","","","","","","","","","","","","uncued_switch","add","4","","","","","","",""
"","","","","","survey-text","1004","2214877","0.0-156.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1954.3999999999069","task_switching","38","{""uncued_switch_ans"":""35""}","","","","","35","","true","","","","","","","experiment","","","","","","","","","","","","uncued_switch","subtract","5","","","","","","",""
"","","","","","survey-text","1005","2219765","0.0-157.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","4885.700000000186","task_switching","29","{""uncued_switch_ans"":""32""}","","","","","32","","true","","","","","","","experiment","","","","","","","","","","","","uncued_switch","add","6","","","","","","",""
"","","","","","survey-text","1006","2221762","0.0-158.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1995.3000000002794","task_switching","63","{""uncued_switch_ans"":""60""}","","","","","60","","true","","","","","","","experiment","","","","","","","","","","","","uncued_switch","subtract","7","","","","","","",""
"","","","","","survey-text","1007","2223637","0.0-159.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1873.3999999999069","task_switching","60","{""uncued_switch_ans"":""63""}","","","","","63","","true","","","","","","","experiment","","","","","","","","","","","","uncued_switch","add","8","","","","","","",""
"","","","","","survey-text","1008","2227523","0.0-160.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","3883.100000000093","task_switching","33","{""uncued_switch_ans"":""30""}","","","","","30","","true","","","","","","","experiment","","","","","","","","","","","","uncued_switch","subtract","9","","","","","","",""
"","","","","","survey-text","1009","2229563","0.0-161.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","2037.9000000003725","task_switching","20","{""uncued_switch_ans"":""23""}","","","","","23","","true","","","","","","","experiment","","","","","","","","","","","","uncued_switch","add","10","","","","","","",""
"","","","","","survey-text","1010","2231498","0.0-162.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1933.2999999998137","task_switching","76","{""uncued_switch_ans"":""73""}","","","","","73","","true","","","","","","","experiment","","","","","","","","","","","","uncued_switch","subtract","11","","","","","","",""
"","","","","","survey-text","1011","2233161","0.0-163.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1660.6000000000931","task_switching","68","{""uncued_switch_ans"":""71""}","","","","","71","","true","","","","","","","experiment","","","","","","","","","","","","uncued_switch","add","12","","","","","","",""
"","","","","","survey-text","1012","2234956","0.0-164.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1793.3999999999069","task_switching","49","{""uncued_switch_ans"":""46""}","","","","","46","","true","","","","","","","experiment","","","","","","","","","","","","uncued_switch","subtract","13","","","","","","",""
"","","","","","survey-text","1013","2236508","0.0-165.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1550","task_switching","84","{""uncued_switch_ans"":""87""}","","","","","87","","true","","","","","","","experiment","","","","","","","","","","","","uncued_switch","add","14","","","","","","",""
"","","","","","survey-text","1014","2238386","0.0-166.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1875.5","task_switching","79","{""uncued_switch_ans"":""76""}","","","","","76","","true","","","","","","","experiment","","","","","","","","","","","","uncued_switch","subtract","15","","","","","","",""
"","","","","","survey-text","1015","2239927","0.0-167.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1539.6999999997206","task_switching","55","{""uncued_switch_ans"":""58""}","","","","","58","","true","","","","","","","experiment","","","","","","","","","","","","uncued_switch","add","16","","","","","","",""
"","","","","","survey-text","1016","2241653","0.0-168.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1723.1000000000931","task_switching","95","{""uncued_switch_ans"":""92""}","","","","","92","","true","","","","","","","experiment","","","","","","","","","","","","uncued_switch","subtract","17","","","","","","",""
"","","","","","survey-text","1017","2243174","0.0-169.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1519.2999999998137","task_switching","96","{""uncued_switch_ans"":""99""}","","","","","99","","true","","","","","","","experiment","","","","","","","","","","","","uncued_switch","add","18","","","","","","",""
"","","","","","survey-text","1018","2244931","0.0-170.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1754.6999999997206","task_switching","93","{""uncued_switch_ans"":""90""}","","","","","90","","true","","","","","","","experiment","","","","","","","","","","","","uncued_switch","subtract","19","","","","","","",""
"","","","","","survey-text","1019","2247005","0.0-171.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","2072.0999999996275","task_switching","27","{""uncued_switch_ans"":""30""}","","","","","30","","true","","","","","","","experiment","","","","","","","","","","","","uncued_switch","add","20","","","","","","",""
"","","","","","survey-text","1020","2248662","0.0-172.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1654.5999999996275","task_switching","67","{""uncued_switch_ans"":""64""}","","","","","64","","true","","","","","","","experiment","","","","","","","","","","","","uncued_switch","subtract","21","","","","","","",""
"","","","","","survey-text","1021","2251241","0.0-173.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","2576.7999999998137","task_switching","73","{""uncued_switch_ans"":""70""}","","","","","70","","false","","","","","","","experiment","","","","","","","","","","","","uncued_switch","add","22","","","","","","",""
"","","","","","survey-text","1022","2252833","0.0-174.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1590.3999999999069","task_switching","48","{""uncued_switch_ans"":""51""}","","","","","51","","false","","","","","","","experiment","","","","","","","","","","","","uncued_switch","subtract","23","","","","","","",""
"","","","","","survey-text","1023","2254613","0.0-175.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1778","task_switching","74","{""uncued_switch_ans"":""71""}","","","","","71","","false","","","","","","","experiment","","","","","","","","","","","","uncued_switch","add","24","","","","","","",""
"","","","","","survey-text","1024","2256408","0.0-176.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1793.2000000001863","task_switching","61","{""uncued_switch_ans"":""64""}","","","","","64","","false","","","","","","","experiment","","","","","","","","","","","","uncued_switch","subtract","25","","","","","","",""
"","","","","","survey-text","1025","2258177","0.0-177.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1766.5","task_switching","36","{""uncued_switch_ans"":""33""}","","","","","33","","false","","","","","","","experiment","","","","","","","","","","","","uncued_switch","add","26","","","","","","",""
"","","","","","survey-text","1026","2259853","0.0-178.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1674.7000000001863","task_switching","81","{""uncued_switch_ans"":""84""}","","","","","84","","false","","","","","","","experiment","","","","","","","","","","","","uncued_switch","subtract","27","","","","","","",""
"","","","","","survey-text","1027","2261578","0.0-179.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1722.8000000002794","task_switching","35","{""uncued_switch_ans"":""32""}","","","","","32","","false","","","","","","","experiment","","","","","","","","","","","","uncued_switch","add","28","","","","","","",""
"","","","","","survey-text","1028","2263697","0.0-180.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","2116.2000000001863","task_switching","62","{""uncued_switch_ans"":""65""}","","","","","65","","false","","","","","","","experiment","","","","","","","","","","","","uncued_switch","subtract","29","","","","","","",""
"","","","","","instructions","1029","2274331","0.0-181.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","[{""page_index"":0,""viewing_time"":10632.700000000186}]","10633","task_switching","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","1030","2276122","0.0-182.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1789","task_switching","44","{""symbolcue_switch_ans"":""47""}","","","","","47","","true","","","","","","","training","","","","","","","","","","","","symbolcue_switch","add","0","+","","","","","",""
"","","","","","html-keyboard-response","1031","2277127","0.0-183.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","","","","","","","","","","","","","","training","","","","","","","","","","","","symbolcue_switch","","","","","","","","",""
"","","","","","survey-text","1032","2278706","0.0-184.0","A3F90N8YVKJ4I7","2022-05-19T11:51:02.430Z","same_different-phon_sim-task_switching-rhyme","","1575.2999999998137","task_switching","49","{""symbolcue_switch_ans"":""46""}","","","","","46","","true","","","","","","","training","","","","","","","","","","","","symbolcue_switch","subtract","1","-","","","","","",""
